"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.88920325367554176,0.06068301200866699,0.002268075942993164
"Perceptron",0.85996866431649033,0.09772801399230957,0.002440929412841797
"PassiveAggressiveClassifier",0.92553570519672235,0.03241300582885742,0.0029540061950683594
"NearestCentroid",0.81437189685548028,0.03262686729431152,0.07925891876220703
"MultinomialNB",0.86588835475326209,0.0432131290435791,0.019382953643798828
"BernoulliNB",0.88196450680974015,0.022409915924072266,0.013998031616210938
"LinearSVC (L2 penalty)",0.92746062004615237,0.7241129875183105,0.03721117973327637
"LinearSVC (L1 penalty)",0.92485549132947986,0.24182415008544922,0.003134012222290039
"LinearSVC (L1 feature select)",0.91022240359110385,0.2694680690765381,0.03926801681518555
"LogisticRegression (L2 penalty)",0.9215968721061838,0.1883389949798584,0.003670930862426758
"LogisticRegression (L1 penalty)",0.90818833162743084,0.1806180477142334,0.01915717124938965
"LogisticRegression (L1-feature select)",0.88594192263339977,0.25310802459716797,0.027604103088378906
"SGD (L2 penalty)",0.92971702931862288,0.11220002174377441,0.005580902099609375
"SGD (L1 penalty)",0.91336164986438761,0.4676940441131592,0.002830028533935547
"SGD (L1-feature select)",0.89446284902981554,0.1468667984008789,0.028583049774169922
