"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90493887003823981,0.05353713035583496,0.0018160343170166016
"Perceptron",0.88565811258278138,0.08508110046386719,0.005388021469116211
"PassiveAggressiveClassifier",0.90965832660747914,0.028142929077148438,0.001146078109741211
"NearestCentroid",0.87843712355313452,0.046536922454833984,0.013808012008666992
"MultinomialNB",0.81695388914764799,0.00911712646484375,0.0031647682189941406
"BernoulliNB",0.82091899132257873,0.017831087112426758,0.006414890289306641
"LinearSVC (L2 penalty)",0.92324618850526552,0.27821993827819824,0.0077970027923583984
"LinearSVC (L1 penalty)",0.9249791318864774,0.20385408401489258,0.0015211105346679688
"LinearSVC (L1 feature select)",0.90505221862906216,0.22031593322753906,0.00621485710144043
"LogisticRegression (L2 penalty)",0.89540386184389442,0.1488170623779297,0.004101991653442383
"LogisticRegression (L1 penalty)",0.91198056919583925,0.1843709945678711,0.001405954360961914
"LogisticRegression (L1-feature select)",0.88059946398293509,0.20429396629333496,0.010653972625732422
"SGD (L2 penalty)",0.92561721882253645,0.10368800163269043,0.0034880638122558594
"SGD (L1 penalty)",0.92743528433309075,0.20355916023254395,0.0012249946594238281
"SGD (L1-feature select)",0.90359007137530623,0.10738992691040039,0.011740922927856445
