"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90791144720891304,0.7944459915161133,0.017988204956054688
"Perceptron",0.84097982279800465,0.6108951568603516,0.017641067504882812
"PassiveAggressiveClassifier",0.9327238061585803,0.1579139232635498,0.01708507537841797
"NearestCentroid",0.78175031517538585,0.2016758918762207,0.1477031707763672
"MultinomialNB",0.88229567806679743,0.07580399513244629,0.03373908996582031
"BernoulliNB",0.88821538393469468,0.07387614250183105,0.05756497383117676
"LinearSVC (L2 penalty)",0.93453501471817435,7.067272901535034,0.02451491355895996
"LinearSVC (L1 penalty)",0.93305789332033728,2.580672025680542,0.015666961669921875
"LinearSVC (L1 feature select)",0.8780401589143414,2.3847239017486572,0.26271605491638184
"LogisticRegression (L2 penalty)",0.9253082265233824,2.015465021133423,0.019927978515625
"LogisticRegression (L1 penalty)",0.88175507229701222,1.35270094871521,0.019269943237304688
"LogisticRegression (L1-feature select)",0.86434893723119111,1.7242188453674316,0.23454594612121582
"SGD (L2 penalty)",0.87983289200879022,0.8572149276733398,0.017920970916748047
"SGD (L1 penalty)",0.86957865537517676,1.7936861515045166,0.018911123275756836
"SGD (L1-feature select)",0.8241693405643068,0.8271040916442871,0.19143199920654297
