"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.92420127401116003,2.0362539291381836,0.03861117362976074
"Perceptron",0.90135895942535427,1.002079963684082,0.008791923522949219
"PassiveAggressiveClassifier",0.9440764902146308,0.2639579772949219,0.0180509090423584
"NearestCentroid",0.76726158702160741,0.3746490478515625,0.06190085411071777
"MultinomialNB",0.89899965238886104,0.12222790718078613,0.020283937454223633
"BernoulliNB",0.91330704134432095,0.10936403274536133,0.031116008758544922
"LinearSVC (L2 penalty)",0.94248582608001275,8.543529987335205,0.00888204574584961
"LinearSVC (L1 penalty)",0.94071154114157163,2.823776960372925,0.009289979934692383
"LinearSVC (L1 feature select)",0.93592411750580329,2.610790967941284,0.10758304595947266
"LogisticRegression (L2 penalty)",0.94134477825464946,2.366506814956665,0.008258819580078125
"LogisticRegression (L1 penalty)",0.93704307473822124,1.3588271141052246,0.010014057159423828
"LogisticRegression (L1-feature select)",0.93297185748679856,1.9704060554504395,0.11088109016418457
"SGD (L2 penalty)",0.93535361775022441,1.018406867980957,0.009131908416748047
"SGD (L1 penalty)",0.91710158004285902,2.454761028289795,0.01104116439819336
"SGD (L1-feature select)",0.91576075809164381,1.169663906097412,0.08185005187988281
