"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90257288152661008,0.042884111404418945,0.0012040138244628906
"Perceptron",0.86356216994719148,0.06648588180541992,0.0012691020965576172
"PassiveAggressiveClassifier",0.93137406548079393,0.02425694465637207,0.0014150142669677734
"NearestCentroid",0.8656508954824913,0.022162199020385742,0.007257223129272461
"MultinomialNB",0.88682155116660866,0.014093160629272461,0.002710103988647461
"BernoulliNB",0.89327537714139593,0.013579130172729492,0.004790067672729492
"LinearSVC (L2 penalty)",0.9291136643414033,0.6942460536956787,0.0013120174407958984
"LinearSVC (L1 penalty)",0.92714692714692715,0.18530797958374023,0.0011599063873291016
"LinearSVC (L1 feature select)",0.92121212121212115,0.14248204231262207,0.006213188171386719
"LogisticRegression (L2 penalty)",0.92420943494038366,0.1252150535583496,0.0014531612396240234
"LogisticRegression (L1 penalty)",0.92503463492226379,0.14806604385375977,0.0012769699096679688
"LogisticRegression (L1-feature select)",0.90369593709043261,0.1749868392944336,0.006818056106567383
"SGD (L2 penalty)",0.93089409945890234,0.08983993530273438,0.0013349056243896484
"SGD (L1 penalty)",0.93632123301561554,0.19245004653930664,0.0014901161193847656
"SGD (L1-feature select)",0.91026576341844723,0.10754585266113281,0.008107900619506836
