"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.89410708944062223,0.06051898002624512,0.002735137939453125
"Perceptron",0.86014590132463054,0.08896183967590332,0.0017371177673339844
"PassiveAggressiveClassifier",0.92350202118405555,0.03800702095031738,0.0018069744110107422
"NearestCentroid",0.6996243790136919,0.02564692497253418,0.013664007186889648
"MultinomialNB",0.87841712865608879,0.01452493667602539,0.0037479400634765625
"BernoulliNB",0.88216096801727184,0.013258934020996094,0.007686138153076172
"LinearSVC (L2 penalty)",0.91624600803543832,1.1244661808013916,0.0017349720001220703
"LinearSVC (L1 penalty)",0.91582249190106435,0.22373509407043457,0.001435995101928711
"LinearSVC (L1 feature select)",0.90188718590345107,0.17704391479492188,0.009666919708251953
"LogisticRegression (L2 penalty)",0.89818181818181819,0.18948793411254883,0.0018999576568603516
"LogisticRegression (L1 penalty)",0.90936571637045904,0.17471694946289062,0.0014331340789794922
"LogisticRegression (L1-feature select)",0.87389965977210138,0.21126317977905273,0.009778022766113281
"SGD (L2 penalty)",0.91570402747424284,0.12821412086486816,0.0018339157104492188
"SGD (L1 penalty)",0.91342236889599349,0.23891711235046387,0.002089977264404297
"SGD (L1-feature select)",0.89192930153321981,0.12506699562072754,0.009649038314819336
