"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90617084343842647,0.043251991271972656,0.0013570785522460938
"Perceptron",0.86804697156983934,0.07037806510925293,0.0013120174407958984
"PassiveAggressiveClassifier",0.93077812654881875,0.021420001983642578,0.001344919204711914
"NearestCentroid",0.84266915104227325,0.0220639705657959,0.007525920867919922
"MultinomialNB",0.8933689839572192,0.014570951461791992,0.003283977508544922
"BernoulliNB",0.88441875972438311,0.01182699203491211,0.004892110824584961
"LinearSVC (L2 penalty)",0.93124931686523138,0.7102768421173096,0.0014050006866455078
"LinearSVC (L1 penalty)",0.92183140966030308,0.21401405334472656,0.0011379718780517578
"LinearSVC (L1 feature select)",0.91447440836543759,0.14562082290649414,0.006292104721069336
"LogisticRegression (L2 penalty)",0.92515569395017794,0.13239288330078125,0.0012140274047851562
"LogisticRegression (L1 penalty)",0.92073641274390916,0.1732311248779297,0.0011670589447021484
"LogisticRegression (L1-feature select)",0.89764752119476721,0.20007109642028809,0.008186817169189453
"SGD (L2 penalty)",0.93435182110040971,0.08654189109802246,0.0013279914855957031
"SGD (L1 penalty)",0.91390292115088956,0.19304609298706055,0.0012269020080566406
"SGD (L1-feature select)",0.8945776383598476,0.1065969467163086,0.00722503662109375
