"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.9252769778905755,0.05411410331726074,0.0012290477752685547
"Perceptron",0.8877970425662588,0.0897068977355957,0.0013360977172851562
"PassiveAggressiveClassifier",0.94560167840551479,0.02923297882080078,0.0011630058288574219
"NearestCentroid",0.89767273853140017,0.03040003776550293,0.00798797607421875
"MultinomialNB",0.8999287580147235,0.014030933380126953,0.0029039382934570312
"BernoulliNB",0.91404901622367962,0.012588024139404297,0.006474018096923828
"LinearSVC (L2 penalty)",0.94517675254643507,1.1058919429779053,0.0018031597137451172
"LinearSVC (L1 penalty)",0.9424772150007471,0.2685689926147461,0.0011360645294189453
"LinearSVC (L1 feature select)",0.93451964410676791,0.16842198371887207,0.007463932037353516
"LogisticRegression (L2 penalty)",0.94597875569044032,0.16522502899169922,0.0011739730834960938
"LogisticRegression (L1 penalty)",0.94047023511755867,0.16269302368164062,0.0011081695556640625
"LogisticRegression (L1-feature select)",0.92965127998387431,0.20404601097106934,0.009891033172607422
"SGD (L2 penalty)",0.94570681681077817,0.10304093360900879,0.0016601085662841797
"SGD (L1 penalty)",0.94005299735013248,0.22960591316223145,0.001299142837524414
"SGD (L1-feature select)",0.9286221951467154,0.11712884902954102,0.0074291229248046875
