"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.87644015988713841,0.0299379825592041,0.003545045852661133
"Perceptron",0.86815505942463622,0.08172798156738281,0.0011830329895019531
"PassiveAggressiveClassifier",0.88777121469091758,0.017352819442749023,0.0010819435119628906
"NearestCentroid",0.83869125792268606,0.027732133865356445,0.012411832809448242
"MultinomialNB",0.80929125970448279,0.011687994003295898,0.002412080764770508
"BernoulliNB",0.81855065226889712,0.016501903533935547,0.009837150573730469
"LinearSVC (L2 penalty)",0.91170015195002552,0.2648780345916748,0.0014150142669677734
"LinearSVC (L1 penalty)",0.91096352994146779,0.18701910972595215,0.0014770030975341797
"LinearSVC (L1 feature select)",0.89772083002607994,0.1809389591217041,0.009554862976074219
"LogisticRegression (L2 penalty)",0.87781369379958862,0.10935807228088379,0.00109100341796875
"LogisticRegression (L1 penalty)",0.89545765806893407,0.1693260669708252,0.0012240409851074219
"LogisticRegression (L1-feature select)",0.8603934581654421,0.18510198593139648,0.0060079097747802734
"SGD (L2 penalty)",0.89810453762205611,0.09310388565063477,0.0036270618438720703
"SGD (L1 penalty)",0.91572086751320381,0.210036039352417,0.0013229846954345703
"SGD (L1-feature select)",0.88059701492537312,0.11406779289245605,0.010915994644165039
