"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.78485475588257836,0.050131797790527344,0.014119863510131836
"Perceptron",0.86738854255916331,0.06507611274719238,0.013660907745361328
"PassiveAggressiveClassifier",0.87148137617287458,0.023899078369140625,0.009052038192749023
"NearestCentroid",0.79755281885470664,0.02742910385131836,0.09296512603759766
"MultinomialNB",0.76863028302211212,0.008152008056640625,0.020857810974121094
"BernoulliNB",0.81477190921051534,0.015715837478637695,0.04953789710998535
"LinearSVC (L2 penalty)",0.90164419075341695,0.3007621765136719,0.021633148193359375
"LinearSVC (L1 penalty)",0.85174071053610867,0.231187105178833,0.01151585578918457
"LinearSVC (L1 feature select)",0.79767695820510276,0.2413620948791504,0.19025707244873047
"LogisticRegression (L2 penalty)",0.78346957777037463,0.17289519309997559,0.013391971588134766
"LogisticRegression (L1 penalty)",0.80434154595353058,0.16155409812927246,0.00917196273803711
"LogisticRegression (L1-feature select)",0.74036238318373238,0.19754791259765625,0.18384194374084473
"SGD (L2 penalty)",0.88620874552194151,0.13343095779418945,0.0211029052734375
"SGD (L1 penalty)",0.83552483523549259,0.1941819190979004,0.011065959930419922
"SGD (L1-feature select)",0.78525099655428698,0.11986398696899414,0.1617259979248047
