"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.91732751784298183,0.04755091667175293,0.0024590492248535156
"Perceptron",0.90171186766685896,0.06556892395019531,0.001920938491821289
"PassiveAggressiveClassifier",0.95052174347196583,0.02378106117248535,0.0014331340789794922
"NearestCentroid",0.87330292460423931,0.02350306510925293,0.01271200180053711
"MultinomialNB",0.89869281045751637,0.01692485809326172,0.004318952560424805
"BernoulliNB",0.91749937233241285,0.012401103973388672,0.006333112716674805
"LinearSVC (L2 penalty)",0.94917616606102839,0.6441860198974609,0.0015289783477783203
"LinearSVC (L1 penalty)",0.94954014417101684,0.21085000038146973,0.002389192581176758
"LinearSVC (L1 feature select)",0.9386953895711696,0.1468639373779297,0.012239933013916016
"LogisticRegression (L2 penalty)",0.95041698256254747,0.1506359577178955,0.001895904541015625
"LogisticRegression (L1 penalty)",0.9480982766417122,0.14893388748168945,0.0023360252380371094
"LogisticRegression (L1-feature select)",0.93127816468660407,0.17731499671936035,0.011956930160522461
"SGD (L2 penalty)",0.95673584241997889,0.09073901176452637,0.0018661022186279297
"SGD (L1 penalty)",0.94361927856926342,0.20139408111572266,0.0024139881134033203
"SGD (L1-feature select)",0.92673879443585772,0.16672897338867188,0.011402130126953125
