"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.75221565731166906,0.054672956466674805,0.0025959014892578125
"Perceptron",0.82798424942014115,0.0821528434753418,0.0055539608001708984
"PassiveAggressiveClassifier",0.8078794629770768,0.0218350887298584,0.0016849040985107422
"NearestCentroid",0.73611439376034038,0.030775070190429688,0.01963186264038086
"MultinomialNB",0.70030659172202347,0.014039993286132812,0.003065824508666992
"BernoulliNB",0.79995279121916663,0.007950067520141602,0.005497932434082031
"LinearSVC (L2 penalty)",0.86344002658101671,0.3128030300140381,0.002901792526245117
"LinearSVC (L1 penalty)",0.86840091813312925,0.23627018928527832,0.0030679702758789062
"LinearSVC (L1 feature select)",0.81270133456051552,0.2155299186706543,0.013725996017456055
"LogisticRegression (L2 penalty)",0.74769706336939723,0.13504695892333984,0.0013420581817626953
"LogisticRegression (L1 penalty)",0.81455507013106454,0.16783404350280762,0.0063228607177734375
"LogisticRegression (L1-feature select)",0.71664676679444483,0.18943500518798828,0.017715930938720703
"SGD (L2 penalty)",0.8355342136854742,0.10345101356506348,0.0016160011291503906
"SGD (L1 penalty)",0.854984726464871,0.2170121669769287,0.0018868446350097656
"SGD (L1-feature select)",0.77140112858686516,0.11913299560546875,0.017886877059936523
