"Classifier","Score","Train.Time","Test.Time"
"RidgeClassifier",0.90477685016634235,0.060877084732055664,0.0016560554504394531
"Perceptron",0.85097451274362823,0.1137700080871582,0.0011827945709228516
"PassiveAggressiveClassifier",0.92488745980707399,0.033822059631347656,0.002526998519897461
"NearestCentroid",0.85146093448320259,0.04189610481262207,0.008189916610717773
"MultinomialNB",0.86593514375038316,0.024981975555419922,0.004110097885131836
"BernoulliNB",0.87504086837115025,0.01926708221435547,0.004760026931762695
"LinearSVC (L2 penalty)",0.92381195056695131,0.4377729892730713,0.0015370845794677734
"LinearSVC (L1 penalty)",0.91589619333035766,0.2736330032348633,0.0016620159149169922
"LinearSVC (L1 feature select)",0.91648464602338431,0.24808192253112793,0.020470142364501953
"LogisticRegression (L2 penalty)",0.91839665752709221,0.193162202835083,0.0015811920166015625
"LogisticRegression (L1 penalty)",0.9146577285032873,0.23316192626953125,0.0016748905181884766
"LogisticRegression (L1-feature select)",0.90531268378749263,0.24841094017028809,0.013164043426513672
"SGD (L2 penalty)",0.92756630568705012,0.12800097465515137,0.002167940139770508
"SGD (L1 penalty)",0.9232460394439056,0.27467799186706543,0.001271963119506836
"SGD (L1-feature select)",0.90716075431887122,0.1482710838317871,0.011612176895141602
